stamp,x,y,yaw
1518632734.5953686237,-853.5295089584,-202.4922683248,2.1032283455
1518632735.6548125744,-856.2743658692,-197.8781368677,2.1170336510
1518632736.7095701694,-858.9281581174,-193.3351511911,2.1202609424
1518632737.7361938953,-861.4465922078,-189.2675174813,2.1379096461
1518632738.8066029549,-863.9380657995,-186.0359822069,2.2986364561
1518632739.8635096550,-866.3286790526,-183.3586998367,2.2699422111
1518632740.8926146030,-867.6247444812,-181.0771600364,1.8616202048
1518632741.9478499889,-867.8776666411,-178.6322298078,1.5762768884
1518632743.0086233616,-867.7102275687,-176.1864272898,1.4577947839
1518632744.0341463089,-867.3313918792,-173.9794327815,1.3576565911
1518632745.0836484432,-866.7674028671,-171.9133784541,1.2533202197
1518632746.1132290363,-865.8408698264,-170.1675691333,0.8920210391
1518632747.1555209160,-863.9262309731,-168.6427616577,0.4816757149
1518632748.1793904305,-861.4815086163,-167.5589205826,0.4156742276
1518632749.2047116756,-858.4114395825,-166.0530655496,0.5233680295
1518632750.2252502441,-855.3409909674,-163.7632019915,0.7593700527
1518632751.2798602581,-852.6068897382,-161.0685025106,0.7922520759
1518632752.2804725170,-850.1381585191,-158.6909033394,0.7334610498
1518632753.3300969601,-847.0659902245,-156.2030992224,0.6854538669
1518632754.3937180042,-844.1611076558,-153.5898335792,0.7988012096
1518632755.4189181328,-841.8783979758,-151.1173856036,0.8591174173
1518632756.4413869381,-839.8396892631,-148.8219999560,0.8743545381
1518632757.4972321987,-837.8978227025,-146.5706946497,0.8976156030
1518632758.5258648396,-836.1055230001,-144.5593774637,0.8000804430
1518632759.5522091389,-833.6998245642,-142.5765650584,0.6317960248
1518632760.5946779251,-830.4733595508,-140.3595804360,0.6064328073
1518632761.6456689835,-827.0951411467,-137.6969994419,0.7349302047
1518632762.6963934898,-824.2457806757,-135.0928264934,0.7838989507
1518632763.7191243172,-821.8028140625,-132.6330387739,0.8173398688
1518632764.7669699192,-819.5513379431,-130.2947832808,0.7720485262
1518632765.7903859615,-816.8941929149,-128.1285571259,0.6696548284
1518632766.7895078659,-813.7198517076,-125.6226464495,0.7082532231
1518632767.7896649837,-810.0946110324,-122.2776768705,0.7787425946
1518632768.8148539066,-805.6766249856,-118.1007300609,0.7590309668
1518632769.9069540501,-800.0804415629,-112.9908490000,0.7887516143
1518632770.9604501724,-794.2663077066,-107.5979800012,0.7749104339
1518632771.9913971424,-788.1856837078,-101.7994581849,0.8167221084
1518632773.0599441528,-781.9646868263,-95.3615704713,0.8706778684
1518632774.1205618382,-775.9220862515,-88.8186949139,0.8336864293
1518632775.1489064693,-769.5815745032,-83.0885507386,0.7314182970
1518632776.2234566212,-762.8626938732,-77.4108861296,0.7081469021
1518632777.2770192623,-756.6038730849,-72.1968203812,0.7192735578
1518632778.2773165703,-751.4192413263,-67.7068795939,0.7271874779
1518632779.2774822712,-746.9263015093,-63.8586550734,0.7251969608
1518632780.3051145077,-743.1051317195,-60.7002222098,0.7114018429
1518632781.3048996925,-740.2871237955,-58.3474095059,0.7254873792
1518632782.3407809734,-737.9283687587,-56.3265175420,0.7186263463
1518632783.3880970478,-735.7299642505,-54.6207999752,0.6085306784
1518632784.3696923256,-733.6516117936,-53.4994450714,0.3715690437
1518632785.4665923119,-731.0947830872,-52.9794332589,0.0079596984
1518632786.5810005665,-728.4504707652,-53.4457251240,-0.3903419758
1518632787.6518120766,-726.1348490769,-54.8314169603,-0.7226548075
1518632788.6708319187,-724.2664857641,-56.9265568298,-0.9444210939
1518632789.7081363201,-723.6053635224,-57.8121462548,-0.9877276395
1518632790.7378046513,-723.5955171942,-57.7352833833,-0.9893142967
1518632791.7503619194,-723.5717664383,-57.6890505435,-0.9910138050
1518632792.7392683029,-723.5635006293,-57.6642412793,-0.9913198572
1518632793.7774159908,-723.5440454737,-57.6250007755,-0.9918161645
1518632794.7783486843,-723.4978378360,-57.6334970376,-0.9920726134
1518632795.7779011726,-723.1275553813,-58.1441072953,-0.9939951107
1518632796.8309519291,-722.4993644293,-59.0730880600,-1.0027712725
1518632797.8595654964,-721.6601667571,-60.3730037859,-1.0135950085
1518632798.9240612984,-720.4125656596,-62.3237027959,-0.9996766666
1518632799.9674034119,-718.7313957586,-64.8675156059,-0.9879237542
1518632801.0176153183,-716.5070768278,-68.1119731970,-0.9597308309
1518632802.0425975323,-713.7029877407,-71.9667967670,-0.9439731753
1518632803.1069107056,-710.2655123001,-76.9484025285,-0.9879530003
1518632804.1534535885,-706.4808616198,-82.7337376466,-0.9891471676
1518632805.1800284386,-702.3117150917,-89.0302349893,-0.9763439209
1518632806.2531597614,-697.9461879086,-95.4234986198,-0.9693588458
1518632807.2872674465,-694.1783914416,-100.9519444829,-0.9778300053
1518632808.3333125114,-691.1882179673,-105.3995235819,-0.9834116933
1518632809.4144215584,-689.1844524371,-108.4680341795,-1.0089571550
1518632810.5252182484,-687.5269085701,-111.3468777511,-1.0599902935
1518632811.5741140842,-685.6083500820,-114.8740086007,-1.0619116873
1518632812.5952336788,-683.4713109961,-118.4992633248,-1.0197937134
1518632813.6158480644,-681.2595735546,-121.9752245231,-0.9955626414
1518632814.6362144947,-679.1083053907,-125.2757577764,-0.9851259544
1518632815.6754093170,-677.0794632747,-128.4497324663,-1.0084979430
1518632816.6965308189,-675.3789690558,-131.2537169000,-1.0232596645
1518632817.7199172974,-674.1547571171,-133.3260692191,-1.0262056450
1518632818.6955373287,-673.4184204357,-134.5862058010,-1.0350675148
1518632819.7275848389,-672.6864298449,-135.7651512942,-0.9429747952
1518632820.7849655151,-671.6939456834,-136.9693264518,-0.8282485251
1518632821.8246157169,-670.2449690197,-138.4868423926,-0.7961772690
1518632822.8889069557,-668.2031003984,-140.6284022537,-0.8289307638
1518632823.8882248402,-665.7654052502,-143.4356354165,-0.8486478200
1518632824.8883011341,-662.7081340246,-147.0160598451,-0.8729865915
1518632825.9515881538,-658.8531183636,-151.9537484592,-0.9279922371
1518632827.0242662430,-654.5636989205,-158.1802354141,-0.9957148277
1518632828.0341043472,-650.6868272803,-164.9487846174,-1.0837872056
1518632829.0987288952,-646.5801425198,-172.8191925788,-1.0728601649
1518632830.1351656914,-642.1490472152,-180.4410580567,-1.0136636889
1518632831.2110047340,-637.3538783707,-188.0860631304,-0.9899279746
1518632832.2941966057,-632.5821205418,-195.6085169873,-0.9853741252
1518632833.3521552086,-627.9192090650,-202.8004598823,-0.9815103731
1518632834.3765027523,-623.4200754693,-209.7614606215,-0.9907373608
1518632835.4475722313,-618.7091328145,-217.0103289973,-0.9898140477
1518632836.5169789791,-614.0447471086,-224.1901992489,-0.9844529115
1518632837.5449733734,-609.4248080052,-231.0172339773,-0.9741200184
1518632838.6029677391,-604.9171242075,-237.7770582604,-0.9869647658
1518632839.6977384090,-600.3052422828,-244.9045092986,-0.9911983564
1518632840.7517981529,-595.7999442111,-251.8665408159,-0.9823637863
1518632841.8200287819,-591.2117921049,-258.7631185704,-0.9686304593
1518632842.8585059643,-586.5888509652,-265.5312044284,-0.9620778748
1518632843.9180750847,-582.0023110849,-272.4025130193,-0.9680326736
1518632844.9825968742,-577.9091637792,-278.6083163349,-0.9659230578
1518632846.0071344376,-574.3674321710,-283.6237039153,-0.9076243699
1518632846.9804947376,-571.4337913543,-287.3937317274,-0.9063825140
1518632848.0011970997,-569.0346803157,-290.9468035638,-1.0300793072
1518632849.0449051857,-567.4735753944,-294.1964103663,-1.1885675059
1518632850.0463743210,-566.6550211181,-296.8408657679,-1.3280027836
1518632851.0952830315,-566.2273275636,-299.4658094168,-1.4711656636
1518632852.0942502022,-566.2318948959,-301.8322995558,-1.6807477185
1518632853.1989247799,-566.9764108756,-304.2668169986,-2.0363565035
1518632854.2400512695,-568.5270175218,-306.2180553846,-2.3729945335
1518632855.2759888172,-570.8866574430,-308.0549408403,-2.5531541420
1518632856.3047530651,-574.1309614448,-309.9232544114,-2.6626372101
1518632857.3318655491,-578.2883122055,-312.0308326532,-2.6693455445
1518632858.3750658035,-583.4903760284,-314.8218294083,-2.6368408957
1518632859.3975567818,-589.4987650236,-318.2795049990,-2.6191518434
1518632860.4694662094,-596.8241376926,-322.2338472686,-2.6626219412
1518632861.5209033489,-604.7592829782,-326.1901500719,-2.6708394290
1518632862.5813176632,-612.7808499871,-330.3201080128,-2.6538927550
1518632863.6055476665,-620.3391330171,-334.3753627711,-2.6484613079
1518632864.6547250748,-628.0101877420,-338.3630329488,-2.6782553641
1518632865.7059335709,-635.7562599203,-342.0145530792,-2.7070724881
1518632866.7588596344,-643.4609607416,-345.5953180418,-2.7050055026
1518632867.7845246792,-650.9550109326,-349.0623719078,-2.7176764435
1518632868.8600285053,-658.8160088581,-352.4600989012,-2.7387681682
1518632869.8793320656,-666.3281982835,-355.5470908111,-2.7519331778
1518632870.9440033436,-674.2253372509,-358.7423040707,-2.7554751293
1518632871.9703571796,-681.8073787026,-361.9039903216,-2.7447483735
1518632873.0389854908,-689.6955067546,-365.2019273384,-2.7535338922
1518632874.0613610744,-697.2177394014,-368.2965678026,-2.7532911393
1518632875.1356940269,-704.9589115818,-371.4766841166,-2.7535977340
1518632876.1937386990,-711.7038763636,-374.1808724794,-2.7625928613
1518632877.2402207851,-717.2421186813,-376.3901613689,-2.7419387203
1518632878.2796857357,-721.8403089984,-378.3419526791,-2.7295193545
1518632879.2632200718,-725.4405422320,-379.8295188787,-2.7560229933
1518632880.3206980228,-728.6166474579,-381.0652756700,-2.7629254606
1518632881.3603420258,-730.9174696032,-382.0050568490,-2.7263324590
1518632882.4389135838,-732.3828694532,-382.7340027515,-2.6200541814
1518632883.5061638355,-732.9954655239,-383.0956771977,-2.5515400461
1518632884.5643188953,-733.8191161290,-383.6941267159,-2.4610376999
1518632885.6341466904,-735.0510076690,-384.8807195821,-2.2861374530
1518632886.7399737835,-736.0778806257,-386.2973276899,-2.1057675333
1518632887.8057410717,-736.4492052098,-387.0061295194,-2.0105965256
1518632888.8309934139,-736.4793451319,-387.0694858711,-2.0037970896
1518632889.8599028587,-736.4720158498,-387.0459773892,-2.0036087850
1518632890.9358351231,-736.7884092697,-387.8407573811,-1.8930497354
1518632891.9877576828,-737.1132314289,-389.0878969087,-1.7633901478
1518632893.0142261982,-737.3154807429,-391.1094895011,-1.5855679062
1518632894.0664842129,-737.0193077299,-394.2498169718,-1.4003063847
1518632895.0882635117,-736.2877361856,-397.6415380769,-1.3474809200
1518632896.1127066612,-735.4773699863,-401.2813171795,-1.3492481328
1518632897.1375839710,-734.4387297692,-405.7590329006,-1.3439968324
1518632898.1578152180,-733.1717427412,-411.2891975073,-1.3419531152
1518632899.1584041119,-731.7164765913,-417.6570085195,-1.3387686912
1518632900.2200622559,-729.9507553518,-425.2773226147,-1.3287819583
1518632901.2820675373,-727.8918646804,-433.6732859517,-1.3170686601
1518632902.3142287731,-725.7785376813,-442.1247582561,-1.3143135275
1518632903.3368506432,-723.6877881233,-450.4683392660,-1.3160977742
1518632904.4117050171,-721.5175608183,-459.1057945075,-1.3198646317
1518632905.4526689053,-719.4726871714,-467.3750422760,-1.3156183076
1518632906.4770841599,-717.4502095801,-475.4069782078,-1.3231429746
1518632907.5638158321,-715.4325761584,-483.8835688561,-1.3344458286
1518632908.5970349312,-713.5336037110,-491.9439831643,-1.3341250865
1518632909.6409106255,-711.6642714290,-500.0919448412,-1.3322580979
1518632910.6919145584,-709.6547738789,-508.2469921341,-1.3248444492
1518632911.7361433506,-707.5850624763,-516.3262502316,-1.3222203650
1518632912.7941281796,-705.4821379603,-524.5120578442,-1.3297369286
1518632913.8604097366,-703.4697253152,-532.7728751790,-1.3352445439
1518632914.9273054600,-701.5901382528,-540.3560641519,-1.3314841687
1518632915.9557185173,-700.0128780951,-546.7706229511,-1.3396859992
1518632917.0207231045,-698.6451699112,-552.4952882819,-1.3495605257
1518632918.0659193993,-697.4872666577,-557.4227161357,-1.3520307468
1518632919.1054522991,-696.3750931104,-562.3111097029,-1.3521748276
1518632920.1489696503,-695.1250720407,-567.7356241135,-1.3425054741
1518632921.1772234440,-693.6535983633,-573.8911883896,-1.3307016391
1518632922.2043402195,-691.9126954114,-581.0124645580,-1.3261268100
1518632923.2332022190,-689.9511220257,-588.9456695699,-1.3212160177
1518632924.2242157459,-688.1808679885,-596.1018187692,-1.3288799730
1518632925.2509536743,-686.6967468735,-602.4424428344,-1.3468950695
1518632926.2948095798,-685.5000409142,-607.9127965423,-1.3537941004
1518632927.3210020065,-684.5351113956,-612.3504766028,-1.3545514123
1518632928.3719551563,-683.7592852420,-615.9813217526,-1.3554885277
1518632929.3727817535,-683.1790625860,-618.7682258498,-1.3600015910
1518632930.4085576534,-682.5647644327,-621.5979224434,-1.3477108576
1518632931.4763162136,-681.8623316142,-624.5515160838,-1.3186745665
1518632932.5299425125,-681.0520370480,-627.4882414890,-1.2726447812
1518632933.5601782799,-680.0160751189,-630.3696158776,-1.1600911472
1518632934.6086022854,-678.5099472733,-632.9813603366,-0.9186668943
1518632935.6383557320,-677.3716628336,-634.2383654796,-0.7600546832
1518632936.6386420727,-676.9566749280,-634.6243362897,-0.7100286120
1518632937.6992547512,-676.2756679759,-635.1195425628,-0.5448737531
1518632938.7483465672,-675.7636618137,-635.3907870149,-0.4597802121
1518632939.7467832565,-675.7712868040,-635.3940107080,-0.4609356674
1518632940.7893743515,-675.7880030961,-635.3905934874,-0.4609170194
1518632941.7887606621,-675.8007544277,-635.3886976853,-0.4607259230
1518632942.7894530296,-675.8111974640,-635.3867599699,-0.4599603650
1518632943.7894434929,-675.7962542639,-635.3952405144,-0.4564646210
1518632944.7888629436,-675.8084124596,-635.3920347763,-0.4567847933
1518632945.8235793114,-675.8168471450,-635.3901921447,-0.4567234712
1518632946.8269815445,-675.8213527225,-635.3902868042,-0.4561717427
1518632947.8245480061,-675.8285871550,-635.3887194686,-0.4561891788
1518632948.8235089779,-675.8342594689,-635.3868323190,-0.4565724512
1518632949.8472929001,-675.8363527437,-635.3878284632,-0.4559187161
1518632950.8467376232,-675.8417637073,-635.3867723780,-0.4559289283
1518632951.8726828098,-675.8467024660,-635.3859495071,-0.4559293433
1518632952.9171197414,-675.8077117956,-635.4065372325,-0.4490351358
1518632953.9220635891,-675.7769690906,-635.4229638674,-0.4434471111
1518632954.9169936180,-675.7780530845,-635.4230300780,-0.4433204013
1518632955.9482905865,-675.7814337108,-635.4225873971,-0.4432661479
1518632956.9708554745,-675.7423341440,-635.4419235031,-0.4373054955
1518632958.0231778622,-675.3162110264,-635.6279932660,-0.3944503594
1518632959.1000962257,-674.5726390168,-635.9391720080,-0.3928041049
1518632960.1162376404,-673.3543226871,-636.4228455566,-0.3461591825
1518632961.1157543659,-671.5654225463,-636.9282374452,-0.1932464008
1518632962.1159775257,-670.2693864340,-637.0875949618,-0.0681361411
1518632963.1156823635,-670.0181290460,-637.1133087041,-0.0570069661
1518632964.1378579140,-669.7596864263,-637.1290404517,-0.0215852559
1518632965.1397898197,-669.4825379158,-637.1355002865,0.0018895979
1518632966.1383132935,-669.3197848469,-637.1383195988,0.0220280917
1518632967.1383068562,-669.3258170662,-637.1427014539,0.0206864728
1518632968.1381018162,-669.3269940808,-637.1465470932,0.0206077414
1518632969.1378414631,-669.3276975093,-637.1501652438,0.0206420385
1518632970.1379036903,-669.3293069295,-637.1536450180,0.0206177010
1518632971.1377770901,-669.3301273795,-637.1568447171,0.0206561586
1518632972.1376492977,-669.3308963183,-637.1598493624,0.0206838045
1518632973.1378624439,-669.3314231080,-637.1626625822,0.0206969933
1518632974.1539232731,-669.3321780124,-637.1666170522,0.0207152260
1518632975.1384198666,-669.3325283070,-637.1690993778,0.0207454579
1518632976.1378028393,-669.3331323170,-637.1714487541,0.0207519534
1518632977.1378285885,-669.3334351465,-637.1737378481,0.0207639327
1518632978.1374425888,-669.3340222286,-637.1758653668,0.0207584816
1518632979.1383385658,-669.3343794361,-637.1779802139,0.0207675280
1518632980.1379578114,-669.3348841853,-637.1800158129,0.0207762504
1518632981.1379082203,-669.3351248611,-637.1818486523,0.0207823576
1518632982.1381025314,-669.3356415579,-637.1845514718,0.0208040915
1518632983.1384396553,-669.3362696264,-637.1863426408,0.0207913562
1518632984.1374406815,-669.3365655936,-637.1879884114,0.0208069552
1518632985.1379027367,-669.3369760167,-637.1895984638,0.0208098557
1518632986.1379017830,-669.3372592838,-637.1910846341,0.0208204780
1518632987.1380059719,-669.3375609964,-637.1925025344,0.0208178560
1518632988.1376748085,-669.3379471228,-637.1938263239,0.0208164042
1518632989.1383268833,-669.3382891883,-637.1951167689,0.0208128402
1518632990.1598024368,-669.3385477863,-637.1963284945,0.0208111792
1518632991.1594851017,-669.3389023212,-637.1975009502,0.0208048838
1518632992.1595895290,-669.3390280349,-637.1987160558,0.0208196025
1518632993.1644623280,-669.3390913132,-637.1997808575,0.0208211534
1518632994.1603085995,-669.3392335557,-637.2008274795,0.0208232577
1518632995.1601700783,-669.3393083273,-637.2018436177,0.0208288489
1518632996.1601161957,-669.3395001288,-637.2028586191,0.0208258687
1518632997.1603055000,-669.3396102833,-637.2038270706,0.0208298126
1518632998.1810872555,-669.3398739802,-637.2047888281,0.0208272351
1518632999.1922068596,-669.3401118555,-637.2057182140,0.0208215050
1518633000.2060382366,-669.3401305515,-637.2061541703,0.0208250055
1518633001.2022213936,-669.3401976253,-637.2069875765,0.0208253418
1518633002.2231879234,-669.3403962792,-637.2078599154,0.0208259216
1518633003.2232539654,-669.3404637837,-637.2086597298,0.0208310455
1518633004.2232019901,-669.3406040019,-637.2094627683,0.0208318611
1518633005.2225432396,-669.3407090872,-637.2102290823,0.0208319767
1518633006.2445974350,-669.3408696670,-637.2110224244,0.0208293239
1518633007.2435624599,-668.8464591339,-637.1708490076,0.1374605809
1518633008.3112552166,-667.1309468782,-636.7255945289,0.3408558440
1518633009.3108108044,-665.2205920182,-635.9295026100,0.4398547770
1518633010.3549292088,-663.3915520153,-634.9853453354,0.5128523199
1518633011.3550260067,-662.7362652106,-634.6028835572,0.5479867793
1518633012.3553752899,-662.5961531186,-634.5221438895,0.5526533271
1518633013.3552236557,-662.4212622873,-634.4188555676,0.5551887415
1518633014.3550839424,-662.2812024222,-634.3369337936,0.5560423808
1518633015.3601288795,-661.6257427022,-633.9344497820,0.5565635471
1518633016.3556303978,-659.5025992739,-632.6198695885,0.5552877901
1518633017.3910326958,-656.3554606973,-630.6374933878,0.5734903218
1518633018.4533536434,-652.0612063058,-627.8186440119,0.5865386732
1518633019.4937829971,-647.1267724851,-624.5607746280,0.5874488049
1518633020.5401625633,-641.8415437438,-620.8921453742,0.6489918110
1518633021.5654861927,-636.6455753859,-616.9577565282,0.6394299534
1518633022.6261165142,-631.4187945622,-613.1408793401,0.6336490702
1518633023.7241532803,-626.3810978513,-609.4715563515,0.6320701504
1518633024.7581298351,-621.9422509336,-606.2525440945,0.6350238083
1518633025.8123037815,-617.6717663846,-603.3779879370,0.5958040339
1518633026.8545529842,-613.7009486309,-600.6707517901,0.6260313077
1518633027.8538331985,-609.6064690911,-598.0335924326,0.5698925358
1518633028.8859217167,-604.7408506789,-595.1492375952,0.5634090223
1518633029.8849117756,-599.3697553296,-591.8577518921,0.5643820063
1518633030.9304208755,-593.2327689456,-588.0524067506,0.5872451237
1518633031.9286971092,-587.1049897250,-583.9790352464,0.6041057856
1518633032.9280517101,-581.1637871333,-580.0401418007,0.5937204570
1518633033.9520432949,-576.0756890961,-576.6646190512,0.5964991348
1518633034.9972074032,-571.8626135416,-573.8924779229,0.5910699642
1518633036.0293762684,-569.2663099447,-572.1949466569,0.5896332545
1518633037.0718224049,-568.7068826939,-571.9005617421,0.5898342233
1518633038.0718495846,-568.7138088327,-571.9525783938,0.5878445202
1518633039.0714154243,-568.7252888113,-571.9917697365,0.5871859820
1518633040.0970540047,-568.7363950785,-572.0228487637,0.5869909668
1518633041.0969552994,-568.7463586653,-572.0479459147,0.5872196476
1518633042.0965268612,-568.7503870221,-572.0587931391,0.5874252303
1518633043.1170239449,-568.7594938286,-572.0780432113,0.5875936002
1518633044.1174266338,-568.7678726414,-572.0943978726,0.5876703870
1518633045.1652638912,-568.8107954719,-572.1332424929,0.5864890164
1518633046.2098121643,-568.1286125925,-571.6811807983,0.5996272469
1518633047.2099697590,-567.3906303347,-571.1765898791,0.6102785835
1518633048.2577419281,-566.2290554502,-570.3588987088,0.6191536903
1518633049.3061594963,-564.4937241330,-569.1329377056,0.6135571117
1518633050.3064815998,-562.2486937390,-567.5783885197,0.6013268983
1518633051.3307173252,-559.2290286579,-565.5295977831,0.6063331615
1518633052.3524560928,-555.5233818601,-562.8322735295,0.5962479224
1518633053.3999669552,-551.4651387897,-560.4505679487,0.5314136304
1518633054.4249894619,-548.0692456680,-558.2822001458,0.6039572480
1518633055.4790258408,-545.3865991939,-556.3717764195,0.6319389193
1518633056.5277209282,-542.9146716509,-554.5874866395,0.6232142649
1518633057.5740685463,-540.5586292753,-552.9453431748,0.5973811014
1518633058.5974187851,-538.3354752232,-551.4914322545,0.5718342271
1518633059.6238427162,-536.1894775051,-550.1576978021,0.5659861162
1518633060.6657068729,-534.0094208526,-548.6786080567,0.5986972020
1518633061.6658298969,-531.8691369481,-547.3080308296,0.5545330177
1518633062.7237980366,-529.6322492044,-546.0054852168,0.5491780778
1518633063.7409298420,-527.3665345885,-544.4440335564,0.6356037590
1518633064.7871947289,-524.6461698611,-542.5371505304,0.5989779832
1518633065.8590664864,-521.2259100569,-540.2502312541,0.5844353704
1518633066.8836817741,-517.6942006669,-538.0775715018,0.5302618278
1518633067.9137451649,-514.3116550118,-536.1425749764,0.5326907106
1518633068.9670534134,-510.9342000886,-533.9972170502,0.5934370858
1518633069.9937117100,-507.1551260316,-531.3664164541,0.6117109760
1518633071.0251822472,-502.5276914101,-528.3829581486,0.5662134239
1518633072.0833041668,-496.8223354623,-524.8211660123,0.5682079777
1518633073.0645709038,-490.8090300162,-520.8660211660,0.5944630575
1518633074.1337411404,-483.6242019666,-515.9910352563,0.6023270584
1518633075.1899683475,-476.2489281349,-511.0422451075,0.5907616950
1518633076.2312204838,-468.9502759795,-506.2199495271,0.5834519664
1518633077.2804191113,-461.7133120403,-501.4720747189,0.5874881640
1518633078.3298819065,-454.5929457786,-496.7517535573,0.5862823510
1518633079.3534953594,-447.7305736777,-492.3661393585,0.5516040723
1518633080.3539307117,-441.2274306775,-488.4121591392,0.5387096073
1518633081.4377722740,-434.6642565742,-484.2953359382,0.5744838582
1518633082.4759130478,-428.8933384261,-480.3589499378,0.6096400196
1518633083.5535042286,-423.3407183124,-476.4325334443,0.5941465415
1518633084.6354193687,-418.4016935169,-473.2671841540,0.5618952037
1518633085.6864986420,-413.9777541625,-470.4531307367,0.5735452691
1518633086.7446880341,-409.4475242093,-467.4620335172,0.5911871071
1518633087.7684910297,-404.6712502697,-464.3150825064,0.5908379282
1518633088.8216679096,-399.2194341899,-460.6648371028,0.5981705386
1518633089.8449130058,-393.1869624841,-456.6404581006,0.5912095135
1518633090.8668351173,-386.4324898172,-452.1747918350,0.5861519537
1518633091.8970451355,-379.3272141300,-447.5303943510,0.5887368331
1518633092.9466996193,-372.0558882218,-442.7666814913,0.5931114724
1518633094.0143973827,-364.8033578361,-438.0366633562,0.5835047047
1518633095.0775315762,-357.5595759924,-433.4378662140,0.5688698478
1518633096.1214504242,-350.4924840583,-428.9108897234,0.5736266327
1518633097.1924076080,-343.2781187795,-424.2075043786,0.5877604351
1518633098.2376410961,-336.3278765274,-419.5178643604,0.6065558142
1518633099.3026368618,-329.3227053645,-414.6436616658,0.6134179180
1518633100.3496029377,-322.4218751057,-409.9012293740,0.5998127467
1518633101.3770811558,-315.6188200364,-405.3429424524,0.5934521529
1518633102.4179761410,-308.7463218518,-400.7397383892,0.5901839009
1518633103.4805822372,-301.6843323270,-396.1180270239,0.5749667829
1518633104.5286712646,-294.6549322976,-391.6362408232,0.5679534063
1518633105.5596940517,-287.7189451627,-387.1970316391,0.5693759690
1518633106.6371293068,-280.5004203738,-382.5162743634,0.5782538151
1518633107.7006125450,-273.4186799535,-377.8542146765,0.5802028427
1518633108.7329356670,-266.5230208308,-373.3446715229,0.5797341952
1518633109.7924425602,-259.3880800903,-368.7356011200,0.5726161475
1518633110.8494656086,-252.2915512313,-364.1557982692,0.5779845942
1518633111.9018259048,-245.2853544888,-359.5462488769,0.5841955329
1518633112.9766757488,-238.1399580901,-354.8305877499,0.5841167984
1518633114.0342743397,-231.0770348887,-350.2378635912,0.5695249479
1518633115.1035826206,-223.7578145669,-345.8529150317,0.5272489280
1518633116.1596117020,-216.3849798777,-341.7641218370,0.5132145836
1518633117.2219507694,-209.1505384045,-337.4282278527,0.6026896638
1518633118.2823202610,-202.3012865524,-332.5140943071,0.6252983887
1518633119.3393824100,-195.2673661355,-327.8978358595,0.5665899750
1518633120.3625390530,-188.8340562274,-323.8821186315,0.5746074808
1518633121.4242396355,-183.0768091327,-319.8068182813,0.6689117146
1518633122.5228586197,-177.5534563931,-314.7776718779,0.8046615415
1518633123.6018640995,-172.1624246980,-308.7975344695,0.8595129445
1518633124.6261222363,-166.7138023375,-302.6632032712,0.8189695616
1518633125.7043664455,-160.4791615346,-296.4867409702,0.7562603286
1518633126.7859625816,-153.9288356822,-290.5668835634,0.7251680641
1518633127.8738310337,-147.2919527623,-284.7636739711,0.7253240060
1518633128.9034812450,-141.0357980332,-279.2606192288,0.7252691393
1518633129.9709796906,-134.5121019478,-273.5712369810,0.7265379128
1518633131.0155591965,-128.1661457246,-267.9838507914,0.7361120961
1518633132.0902276039,-121.7207277826,-262.1821839109,0.7453759912
1518633133.1152768135,-115.6471730074,-256.6291461820,0.7356766580
1518633134.1686344147,-109.6978978989,-251.2079824457,0.7515937842
1518633135.2044792175,-104.8627255744,-246.9445032469,0.7150712629
1518633136.2289555073,-100.3832962963,-243.3831123346,0.6723612603
1518633137.2784147263,-97.1432943133,-240.7267148106,0.7241749185
1518633138.2657423019,-95.8370014998,-239.5668078385,0.7437591147
1518633139.2879407406,-95.7104362954,-239.4617090654,0.7475953265
1518633140.2886180878,-95.7138368551,-239.5052046270,0.7490532311
1518633141.2878484726,-95.7166424814,-239.5279252094,0.7493749731
1518633142.2882332802,-95.7196098198,-239.5466577915,0.7495447731
1518633143.3324263096,-95.7224466675,-239.5623090591,0.7496353277
1518633144.3325436115,-95.7251490296,-239.5754878803,0.7497354045
1518633145.3324873447,-95.7277714196,-239.5869175804,0.7498007139
1518633146.3689417839,-95.7301456716,-239.5967551565,0.7498513124
1518633147.3686089516,-95.7323435832,-239.6055740652,0.7499069827
1518633148.3695545197,-95.7344151653,-239.6131472563,0.7500321834
1518633149.3680598736,-95.6942956354,-239.5806928341,0.7518554115
1518633150.3685879707,-95.3658727692,-239.2736095230,0.7653584258
1518633151.3689303398,-94.8633778748,-238.7836731441,0.7843519515
1518633152.3689138889,-94.2306439807,-238.1515752469,0.7933487828
1518633153.3925554752,-93.2285975862,-237.1485104993,0.7793493309
1518633154.4319262505,-91.6912209282,-235.6716034283,0.7511659297
1518633155.4538426399,-89.5504993720,-233.7072831605,0.7370475885
1518633156.4543077946,-87.2684804782,-231.4866563676,0.8402536465
1518633157.4805321693,-85.5552071439,-228.9470323439,1.1362017481
1518633158.5039660931,-84.7313328070,-226.0728096530,1.4340554948
1518633159.5235612392,-84.7283845363,-223.0895694195,1.7366228936
1518633160.5976788998,-85.7608510020,-219.8790165131,1.9875361535
1518633161.6474337578,-87.1984322655,-217.0529652696,2.1183744433
1518633162.6776387691,-88.9338544148,-214.6284664619,2.2664191869
1518633163.7001056671,-91.3373893286,-212.1770742817,2.3575288168
1518633164.7229487896,-94.1504553460,-209.4429847351,2.3889642265
1518633165.7430434227,-97.5587387374,-206.0974345559,2.3809241882
