stamp,x,y,yaw
1518461681.9756624699,-1719.8878444297,-494.9344068672,0.6919461296
1518461682.1751332283,-1719.8806139515,-494.9280364378,0.6919761931
1518461682.3753032684,-1719.8411996995,-494.8948653003,0.6919579859
1518461682.5753037930,-1719.7796213731,-494.8434202441,0.6922145787
1518461682.7751071453,-1719.7045868151,-494.7810660430,0.6934958923
1518461682.9756643772,-1719.6007261488,-494.6945021315,0.6932718874
1518461683.1748785973,-1719.4781189339,-494.5930060634,0.6917246717
1518461683.3751599789,-1719.3322889400,-494.4722171994,0.6915268547
1518461683.5756011009,-1719.1597549995,-494.3292842423,0.6921264757
1518461683.7750525475,-1718.9605327211,-494.1639197842,0.6920610022
1518461683.9751262665,-1718.7385118188,-493.9800478589,0.6903922819
1518461684.1757347584,-1718.4929070161,-493.7768296278,0.6891346903
1518461684.3755726814,-1718.2284846888,-493.5587127377,0.6877369931
1518461684.5754618645,-1717.9442016100,-493.3257471864,0.6851034229
1518461684.7748055458,-1717.6419934456,-493.0798096015,0.6810539929
1518461684.9757001400,-1717.3216415453,-492.8211525554,0.6781990907
1518461685.1749563217,-1716.9800686293,-492.5484670169,0.6723291966
1518461685.3748326302,-1716.6279873467,-492.2703976367,0.6684391965
1518461685.5757100582,-1716.2535840042,-491.9799877292,0.6587445064
1518461685.7749662399,-1715.8686008252,-491.6855965384,0.6465178815
1518461685.9748513699,-1715.4658851577,-491.3966737854,0.6299393992
1518461686.1756346226,-1715.0491587328,-491.1023576944,0.6101221919
1518461686.3756821156,-1714.6165630556,-490.8120477863,0.5856175436
1518461686.5751619339,-1714.1667628847,-490.5277027795,0.5590910523
1518461686.7754094601,-1713.6978177072,-490.2465029136,0.5358474822
1518461686.9755539894,-1713.2113920110,-489.9743230858,0.5030495353
1518461687.1752166748,-1712.7068476923,-489.7127973949,0.4683484544
1518461687.3749790192,-1712.1892178859,-489.4699246400,0.4327776546
1518461687.5750608444,-1711.6593203519,-489.2405724558,0.4016794072
1518461687.7753398418,-1711.1153756610,-489.0281938474,0.3625956179
1518461687.9752984047,-1710.5615595133,-488.8322889843,0.3252425277
1518461688.1751930714,-1709.9890341573,-488.6575187601,0.2773181842
1518461688.3749301434,-1709.4059547262,-488.5066849476,0.2281668966
1518461688.5758249760,-1708.7978934424,-488.3899429788,0.1750701856
1518461688.7748672962,-1708.1862227839,-488.2992996306,0.1202313543
1518461688.9756665230,-1707.5584079464,-488.2433812878,0.0614744522
1518461689.1764771938,-1706.9173700234,-488.2241655334,0.0042575104
1518461689.3751509190,-1706.2800325124,-488.2428373918,-0.0603341038
1518461689.5753412247,-1705.6352560239,-488.3057531055,-0.1311745931
1518461689.7756478786,-1704.9852220697,-488.4160909467,-0.1952447625
1518461689.9757525921,-1704.3497693328,-488.5657355986,-0.2628838181
1518461690.1753211021,-1703.7290575984,-488.7629458894,-0.3445678465
1518461690.3753569126,-1703.1225867555,-489.0125489818,-0.4201319321
1518461690.5748193264,-1702.5369670729,-489.3041885293,-0.4903868731
1518461690.7754738331,-1701.9671519771,-489.6377675448,-0.5538500205
1518461690.9756038189,-1701.4132087101,-490.0077712487,-0.6103154226
1518461691.1756711006,-1700.8740804304,-490.4138762932,-0.6588945196
1518461691.3751039505,-1700.3512632477,-490.8477331965,-0.6974537575
1518461691.5754048824,-1699.8374524261,-491.2968754210,-0.7310367334
1518461691.7752707005,-1699.3338056568,-491.7677944703,-0.7618283867
1518461691.9753205776,-1698.8421822881,-492.2595704111,-0.7926122114
1518461692.1749746799,-1698.3623278588,-492.7733935760,-0.8206739545
1518461692.3756396770,-1697.8892515488,-493.3079798284,-0.8447476245
1518461692.5754313469,-1697.4264644739,-493.8577342557,-0.8661962062
1518461692.7755081654,-1696.9681508596,-494.4260406818,-0.8822500023
1518461692.9746747017,-1696.5102821794,-494.9978540278,-0.8888584032
1518461693.1757121086,-1696.0442417885,-495.5830738917,-0.8923763083
1518461693.3749766350,-1695.5782993894,-496.1723264034,-0.8976875967
1518461693.5755689144,-1695.1060902075,-496.7730155408,-0.8999902113
1518461693.7746927738,-1694.6353351835,-497.3786874201,-0.9025180044
1518461693.9751105309,-1694.1579097069,-497.9937956885,-0.9026310257
1518461694.1751689911,-1693.6770888767,-498.6130106004,-0.9025193031
1518461694.3749539852,-1693.1924094950,-499.2398322907,-0.9042444511
1518461694.5756416321,-1692.7011836669,-499.8707983077,-0.9034267603
1518461694.7754931450,-1692.2095476550,-500.5064306902,-0.9038072582
1518461694.9751074314,-1691.7159852311,-501.1460174375,-0.9037921542
1518461695.1754298210,-1691.2144917922,-501.7904511924,-0.9027456566
1518461695.3746769428,-1690.7102515675,-502.4322986195,-0.9017524056
1518461695.5756933689,-1690.1978752317,-503.0836986212,-0.9001853597
1518461695.7747771740,-1689.6857163893,-503.7300013426,-0.8997491117
1518461695.9754917622,-1689.1655961899,-504.3864217809,-0.8999109452
1518461696.1751420498,-1688.6434070778,-505.0440914829,-0.9008045223
1518461696.3749549389,-1688.1157069496,-505.7071995420,-0.9006496877
1518461696.5750267506,-1687.5839106755,-506.3784721305,-0.9009555958
1518461696.7752521038,-1687.0490515276,-507.0554656198,-0.9031196751
1518461696.9748642445,-1686.5112455054,-507.7325444801,-0.9017586234
1518461697.1752727032,-1685.9673174522,-508.4152938105,-0.8983221086
1518461697.3748607635,-1685.4185288496,-509.0942062261,-0.8957151157
1518461697.5749766827,-1684.8661608427,-509.7767021444,-0.8955847953
1518461697.7756397724,-1684.3136582941,-510.4659568397,-0.8945350138
1518461697.9748158455,-1683.7605483295,-511.1518398221,-0.8913067594
1518461698.1752779484,-1683.1987331025,-511.8419143528,-0.8896634021
1518461698.3756265640,-1682.6316145842,-512.5339696466,-0.8867405063
1518461698.5754165649,-1682.0614884160,-513.2244356793,-0.8843878443
1518461698.7750103474,-1681.5011819190,-513.9152277977,-0.8835805944
1518461698.9748327732,-1680.9410366737,-514.6082742614,-0.8845283909
1518461699.1753864288,-1680.3779930835,-515.2927851233,-0.8843003037
1518461699.3756332397,-1679.8120831385,-515.9768431390,-0.8840831761
1518461699.5756707191,-1679.2421624222,-516.6641733137,-0.8829850425
1518461699.7756481171,-1678.6661464356,-517.3557146439,-0.8827415196
1518461699.9754600525,-1678.0834894131,-518.0461216433,-0.8818770233
1518461700.1754016876,-1677.4975656240,-518.7413679499,-0.8813664552
1518461700.3752140999,-1676.9076056035,-519.4395096786,-0.8810208975
1518461700.5751421452,-1676.3128167944,-520.1436337729,-0.8807599618
1518461700.7751471996,-1675.7130314320,-520.8501218716,-0.8801245239
1518461700.9756307602,-1675.1018424284,-521.5556604685,-0.8781903190
1518461701.1752290726,-1674.4902097971,-522.2578864924,-0.8776622465
1518461701.3749697208,-1673.8748938952,-522.9583665578,-0.8755474002
1518461701.5751311779,-1673.2618244215,-523.6625304434,-0.8735106170
1518461701.7754325867,-1672.6448694967,-524.3616107747,-0.8722694027
1518461701.9752173424,-1672.0274131738,-525.0611967291,-0.8734509931
1518461702.1746935844,-1671.4136349232,-525.7624963433,-0.8747524177
1518461702.3755335808,-1670.7983939119,-526.4579954284,-0.8701270932
1518461702.5748493671,-1670.1871526792,-527.1574261688,-0.8725886417
1518461702.7754256725,-1669.5817895909,-527.8651335042,-0.8716897777
1518461702.9755425453,-1668.9699389770,-528.5665892849,-0.8710242360
1518461703.1752200127,-1668.3594233097,-529.2702208367,-0.8706925525
1518461703.3752059937,-1667.7478498973,-529.9780365029,-0.8725032306
1518461703.5753557682,-1667.1358503907,-530.6901464190,-0.8750074370
1518461703.7755134106,-1666.5274143568,-531.4070294533,-0.8760188855
1518461703.9748873711,-1665.9210033150,-532.1246097985,-0.8781590033
1518461704.1750159264,-1665.3108977721,-532.8503731409,-0.8801744088
1518461704.3755698204,-1664.6991219591,-533.5800376070,-0.8825736370
1518461704.5751762390,-1664.0900169681,-534.3114512558,-0.8849421671
1518461704.7750732899,-1663.4786034346,-535.0467467167,-0.8877488482
1518461704.9749052525,-1662.8647831656,-535.7839004655,-0.8899018352
1518461705.1748876572,-1662.2495028620,-536.5275703487,-0.8923884832
1518461705.3754174709,-1661.6275155153,-537.2774084943,-0.8927358772
1518461705.5748636723,-1661.0005960753,-538.0213630201,-0.8933674136
1518461705.7751541138,-1660.3679969218,-538.7712740726,-0.8940484887
1518461705.9750969410,-1659.7327035785,-539.5202399255,-0.8936994676
1518461706.1756620407,-1659.0876839714,-540.2679040542,-0.8942915755
1518461706.3754308224,-1658.4469803995,-541.0130610753,-0.8940364172
1518461706.5751616955,-1657.8097951060,-541.7574746652,-0.8938701906
1518461706.7750051022,-1657.1764210784,-542.5026485316,-0.8937874954
1518461706.9756648540,-1656.5452538696,-543.2521057498,-0.8938070807
1518461707.1757192612,-1655.9219620634,-544.0022996468,-0.8952094386
1518461707.3752045631,-1655.3054276286,-544.7533219171,-0.8981103290
1518461707.5750904083,-1654.6909947668,-545.5048961678,-0.8987657688
1518461707.7750904560,-1654.0793017676,-546.2595603372,-0.8989404777
1518461707.9748106003,-1653.4687136486,-547.0125966951,-0.8981537724
1518461708.1748595238,-1652.8610039630,-547.7690705447,-0.8965776501
1518461708.3746874332,-1652.2572993959,-548.5267339747,-0.8959812316
1518461708.5753376484,-1651.6518906775,-549.2862743766,-0.8941875919
1518461708.7757213116,-1651.0513580796,-550.0420306733,-0.8904975369
1518461708.9754810333,-1650.4510499391,-550.7913608417,-0.8876679374
1518461709.1752114296,-1649.8506148927,-551.5357043066,-0.8841519634
1518461709.3750677109,-1649.2515245298,-552.2805265528,-0.8821535046
1518461709.5755839348,-1648.6534159648,-553.0292696665,-0.8782629834
1518461709.7757222652,-1648.0557938139,-553.7778846548,-0.8773803707
1518461709.9753684998,-1647.4618125813,-554.5261593350,-0.8762031303
1518461710.1749222279,-1646.8696581299,-555.2750031752,-0.8762449304
1518461710.3756129742,-1646.2756501154,-556.0280677364,-0.8759857072
1518461710.5751388073,-1645.6860967048,-556.7798947914,-0.8790174524
1518461710.7748394012,-1645.0990812959,-557.5312275271,-0.8789341829
1518461710.9756326675,-1644.5108954566,-558.2875319428,-0.8814882555
1518461711.1750714779,-1643.9300765406,-559.0378781752,-0.8846215517
1518461711.3752074242,-1643.3523083572,-559.7871702137,-0.8872966141
1518461711.5751233101,-1642.7774004929,-560.5308633843,-0.8853939455
1518461711.7751519680,-1642.1999262339,-561.2706783065,-0.8872430980
1518461711.9754052162,-1641.6231017231,-562.0117935885,-0.8908977041
1518461712.1755685806,-1641.0526345416,-562.7486503450,-0.8936095664
1518461712.3753068447,-1640.4845599805,-563.4852000073,-0.8964650129
1518461712.5749483109,-1639.9216403534,-564.2187016058,-0.8975660508
1518461712.7753851414,-1639.3582097797,-564.9487180163,-0.8947511097
1518461712.9749860764,-1638.7993594733,-565.6690058417,-0.8933793256
1518461713.1750812531,-1638.2408153530,-566.3827071136,-0.8928134102
1518461713.3749406338,-1637.6839518939,-567.0876317604,-0.8912939875
1518461713.5749895573,-1637.1298396606,-567.7848872133,-0.8909177578
1518461713.7753407955,-1636.5759625830,-568.4753658224,-0.8876571867
1518461713.9748530388,-1636.0275088176,-569.1536245188,-0.8851271749
1518461714.1751813889,-1635.4778265562,-569.8270089714,-0.8810526859
1518461714.3753395081,-1634.9311066630,-570.4913318965,-0.8769324946
1518461714.5752124786,-1634.3867381971,-571.1458742569,-0.8724423915
1518461714.7751855850,-1633.8430254990,-571.7915560609,-0.8680508852
1518461714.9749186039,-1633.2987334792,-572.4321235063,-0.8658372536
1518461715.1748023033,-1632.7508431372,-573.0737445529,-0.8667922082
1518461715.3755815029,-1632.1947351832,-573.7247745730,-0.8679996163
1518461715.5753836632,-1631.6414234324,-574.3772193427,-0.8670670557
1518461715.7752904892,-1631.0822700653,-575.0303679130,-0.8671512359
1518461715.9753158092,-1630.5230909749,-575.6814207172,-0.8668293241
1518461716.1749937534,-1629.9597371055,-576.3256971940,-0.8665440245
1518461716.3756566048,-1629.3990429273,-576.9753969102,-0.8666424913
1518461716.5752780437,-1628.8417989745,-577.6195363333,-0.8656672017
1518461716.7754216194,-1628.2836698111,-578.2648714969,-0.8658395668
1518461716.9747169018,-1627.7283837880,-578.9043355388,-0.8643136074
1518461717.1757225990,-1627.1693398736,-579.5465342667,-0.8643505021
1518461717.3755509853,-1626.6159784134,-580.1816592687,-0.8631562048
1518461717.5749018192,-1626.0662996452,-580.8111737099,-0.8628428787
1518461717.7751891613,-1625.5171908360,-581.4402289810,-0.8622770691
1518461717.9747209549,-1624.9725281501,-582.0628101134,-0.8614008176
1518461718.1755404472,-1624.4272957956,-582.6863002654,-0.8626102737
1518461718.3755712509,-1623.8889072334,-583.3041365128,-0.8639510461
1518461718.5747191906,-1623.3568801350,-583.9170085940,-0.8670699888
1518461718.7755510807,-1622.8250006124,-584.5344772471,-0.8704179049
1518461718.9755117893,-1622.3020955577,-585.1457724410,-0.8757161024
1518461719.1749012470,-1621.7885563918,-585.7548088686,-0.8824803788
1518461719.3750147820,-1621.2793754725,-586.3678520698,-0.8921798683
1518461719.5755376816,-1620.7797058888,-586.9856213206,-0.9043626589
1518461719.7753779888,-1620.2953401290,-587.6014250725,-0.9169077915
1518461719.9748046398,-1619.8223926556,-588.2205775486,-0.9301395030
1518461720.1756911278,-1619.3565157626,-588.8538681926,-0.9475005671
1518461720.3750650883,-1618.9099634711,-589.4841693751,-0.9639670448
1518461720.5749340057,-1618.4773231127,-590.1187444552,-0.9840194322
1518461720.7757234573,-1618.0588483746,-590.7599330203,-1.0045008355
1518461720.9753673077,-1617.6629939593,-591.4028703573,-1.0365006293
1518461721.1753711700,-1617.2936112611,-592.0581077369,-1.0774439300
1518461721.3752450943,-1616.9504797196,-592.7283446202,-1.1168289703
1518461721.5755307674,-1616.6356027188,-593.4155144059,-1.1635912032
1518461721.7751111984,-1616.3551115898,-594.1150348967,-1.2123871155
1518461721.9749724865,-1616.1091409388,-594.8292166160,-1.2654630142
1518461722.1754703522,-1615.9039011031,-595.5592884795,-1.3232301081
1518461722.3752083778,-1615.7433098417,-596.2981711609,-1.3815090192
1518461722.5752565861,-1615.6221314146,-597.0447584751,-1.4346028039
1518461722.7757084370,-1615.5419696667,-597.7938229813,-1.4906277722
1518461722.9749002457,-1615.5041422174,-598.5444101026,-1.5489668706
1518461723.1754975319,-1615.5136180284,-599.3022814990,-1.6114840078
1518461723.3753745556,-1615.5701180248,-600.0555130832,-1.6763219033
1518461723.5787656307,-1615.6795983271,-600.8167539358,-1.7463799386
1518461723.7749283314,-1615.8354850258,-601.5449875212,-1.8115202766
1518461723.9748528004,-1616.0463861643,-602.2811457669,-1.8785979990
1518461724.1755630970,-1616.3102823948,-603.0111339353,-1.9451908095
1518461724.3753502369,-1616.6233230726,-603.7235017146,-2.0106273089
1518461724.5754230022,-1616.9856790419,-604.4264349248,-2.0710142668
1518461724.7751526833,-1617.3917559071,-605.1145282015,-2.1259776858
1518461724.9753096104,-1617.8414491795,-605.7904986080,-2.1793969934
1518461725.1748278141,-1618.3317586788,-606.4492250531,-2.2298335924
1518461725.3756556511,-1618.8677367879,-607.0971596263,-2.2816185096
1518461725.5754191875,-1619.4411087870,-607.7268907869,-2.3243740821
1518461725.7751739025,-1620.0489407345,-608.3465809640,-2.3599701301
1518461725.9751467705,-1620.6912078020,-608.9564222487,-2.3892819017
1518461726.1754775047,-1621.3575167400,-609.5608605801,-2.4133559774
1518461726.3746743202,-1622.0427894683,-610.1559945385,-2.4338077847
1518461726.5755062103,-1622.7520629790,-610.7492101925,-2.4504249810
1518461726.7752041817,-1623.4740536729,-611.3363213436,-2.4669582961
1518461726.9750182629,-1624.2093696635,-611.9198574194,-2.4785783338
1518461727.1749660969,-1624.9594578052,-612.5036864952,-2.4862502119
1518461727.3748552799,-1625.7179592753,-613.0888306747,-2.4918070260
1518461727.5750827789,-1626.4887706073,-613.6759946005,-2.4989316417
1518461727.7755119801,-1627.2736786119,-614.2604436473,-2.5031899218
1518461727.9754395485,-1628.0651149962,-614.8481641474,-2.5026455516
1518461728.1754360199,-1628.8641905463,-615.4433058346,-2.5002745092
1518461728.3757665157,-1629.6701512715,-616.0461392518,-2.4991555620
1518461728.5750308037,-1630.4773910959,-616.6511541314,-2.4973517718
1518461728.7755343914,-1631.2923930020,-617.2639723531,-2.4957911259
1518461728.9749286175,-1632.1058439895,-617.8801341276,-2.4906953321
1518461729.1749167442,-1632.9223321452,-618.5044190502,-2.4872604499
1518461729.3755922318,-1633.7440631916,-619.1357307275,-2.4855995328
1518461729.5752007961,-1634.5649043350,-619.7674068085,-2.4851992159
1518461729.7747950554,-1635.3870478961,-620.4023502393,-2.4828303649
1518461729.9753637314,-1636.2143019133,-621.0432411387,-2.4816024536
1518461730.1757202148,-1637.0420741957,-621.6868405430,-2.4802751282
1518461730.3749909401,-1637.8693271085,-622.3306403082,-2.4798883552
1518461730.5749528408,-1638.7027708819,-622.9800819704,-2.4797417489
1518461730.7750873566,-1639.5420707997,-623.6328609764,-2.4812700366
1518461730.9751489162,-1640.3858754611,-624.2869235621,-2.4835415607
1518461731.1756947041,-1641.2360028099,-624.9417630225,-2.4862726355
1518461731.3747222424,-1642.0830405524,-625.5920993693,-2.4875194000
1518461731.5750889778,-1642.9377122916,-626.2471079884,-2.4878279865
1518461731.7756366730,-1643.7955573812,-626.9040622432,-2.4882346178
1518461731.9752779007,-1644.6510194983,-627.5590002968,-2.4879205231
1518461732.1755189896,-1645.5101322367,-628.2163497764,-2.4883892217
1518461732.3752281666,-1646.3672328721,-628.8731912340,-2.4869804704
1518461732.5751559734,-1647.2241939838,-629.5312785385,-2.4865832357
1518461732.7746984959,-1648.0795347605,-630.1884860004,-2.4866877881
1518461732.9750599861,-1648.9396729046,-630.8489746912,-2.4862546008
1518461733.1746792793,-1649.7987956796,-631.5113628351,-2.4837138552
1518461733.3750824928,-1650.6631769624,-632.1802496469,-2.4826443699
1518461733.5748522282,-1651.5244674577,-632.8479274956,-2.4828631996
1518461733.7749543190,-1652.3873717542,-633.5162899395,-2.4812422282
1518461733.9754705429,-1653.2511512112,-634.1867802172,-2.4818276206
1518461734.1751348972,-1654.1119545368,-634.8553066981,-2.4815967826
1518461734.3757181168,-1654.9776665991,-635.5276007657,-2.4801033712
1518461734.5752725601,-1655.8385770441,-636.1987009799,-2.4793836085
1518461734.7750463486,-1656.7004593216,-636.8708874848,-2.4783530968
1518461734.9756357670,-1657.5683542752,-637.5492926228,-2.4779724422
1518461735.1752116680,-1658.4344092726,-638.2254822565,-2.4789760219
1518461735.3749988079,-1659.3021757208,-638.9033809883,-2.4782629554
1518461735.5754933357,-1660.1763687267,-639.5880425212,-2.4762885152
1518461735.7756671906,-1661.0550024136,-640.2764957946,-2.4775252617
1518461735.9750037193,-1661.9353269580,-640.9641329531,-2.4795415577
1518461736.1751067638,-1662.8243218396,-641.6556194260,-2.4809794047
1518461736.3756043911,-1663.7186401950,-642.3491537017,-2.4831917392
1518461736.5752167702,-1664.6124594317,-643.0382863856,-2.4857339921
1518461736.7767939568,-1665.5161642984,-643.7337567130,-2.4861961472
1518461736.9762921333,-1666.4104949917,-644.4211318110,-2.4868128469
1518461737.1746804714,-1667.3017391054,-645.1028216957,-2.4902006992
1518461737.3757281303,-1668.2057749143,-645.7914934804,-2.4914135871
1518461737.5753514767,-1669.1054519111,-646.4752129614,-2.4921016315
1518461737.7752585411,-1670.0086788206,-647.1598338110,-2.4939661365
1518461737.9752144814,-1670.9147584558,-647.8440987281,-2.4951316257
1518461738.1750609875,-1671.8213155478,-648.5282461370,-2.4952087307
1518461738.3751139641,-1672.7299850956,-649.2140566770,-2.4944922911
1518461738.5749938488,-1673.6415732062,-649.9038810349,-2.4935386290
1518461738.7749946117,-1674.5537485123,-650.5947526631,-2.4934545677
1518461738.9757220745,-1675.4722948716,-651.2898960237,-2.4935411416
1518461739.1750540733,-1676.3876491583,-651.9823181125,-2.4945438713
1518461739.3757693768,-1677.3110374743,-652.6799099155,-2.4945996866
1518461739.5755226612,-1678.2292561037,-653.3737701722,-2.4948024364
1518461739.7749376297,-1679.1465337265,-654.0665740669,-2.4947642326
1518461739.9756364822,-1680.0701110188,-654.7639027365,-2.4950506357
1518461740.1750571728,-1680.9869371771,-655.4559106736,-2.4949601428
1518461740.3753046989,-1681.9070143823,-656.1495060015,-2.4958843418
1518461740.5756742954,-1682.8279160555,-656.8434187573,-2.4960573050
1518461740.7755208015,-1683.7458685009,-657.5359210443,-2.4947999663
1518461740.9756925106,-1684.6650766994,-658.2299736270,-2.4944217207
1518461741.1756041050,-1685.5839540119,-658.9252079704,-2.4927342568
1518461741.3749058247,-1686.5001827178,-659.6192688724,-2.4928099936
1518461741.5750832558,-1687.4212618020,-660.3191074915,-2.4909201053
1518461741.7756228447,-1688.3448647238,-661.0240681115,-2.4882803633
1518461741.9752690792,-1689.2661263214,-661.7293760251,-2.4877872073
1518461742.1746826172,-1690.1849982528,-662.4347007793,-2.4861158367
1518461742.3748290539,-1691.1091159929,-663.1459639903,-2.4844171195
1518461742.5748794079,-1692.0365746260,-663.8628949815,-2.4828656255
1518461742.7749533653,-1692.9668509164,-664.5842369868,-2.4806734355
1518461742.9752917290,-1693.9007958577,-665.3127517159,-2.4778095227
1518461743.1754701138,-1694.8379629884,-666.0486987108,-2.4743729292
1518461743.3751454353,-1695.7753591759,-666.7893899130,-2.4711528771
1518461743.5751056671,-1696.7127671704,-667.5357951262,-2.4675667527
1518461743.7754979134,-1697.6499404694,-668.2870964329,-2.4638933543
1518461743.9749228954,-1698.5783201041,-669.0371467616,-2.4605493924
1518461744.1750085354,-1699.5076843102,-669.7914128362,-2.4592869889
1518461744.3749294281,-1700.4366869018,-670.5458113790,-2.4588780262
1518461744.5754539967,-1701.3646968155,-671.3023094083,-2.4577981859
1518461744.7751691341,-1702.2881893049,-672.0553454915,-2.4582859318
1518461744.9757223129,-1703.2160879037,-672.8097774711,-2.4586313986
1518461745.1755506992,-1704.1407843782,-673.5627311194,-2.4574574814
1518461745.3752183914,-1705.0628528346,-674.3141739552,-2.4576254809
1518461745.5754702091,-1705.9875756972,-675.0678124707,-2.4575528096
1518461745.7756223679,-1706.9125290898,-675.8213281547,-2.4590772586
1518461745.9755904675,-1707.8379720012,-676.5741735896,-2.4589124318
1518461746.1751904488,-1708.7613664667,-677.3247926673,-2.4588838743
1518461746.3749423027,-1709.6869739327,-678.0771686737,-2.4590097493
1518461746.5751452446,-1710.6153425831,-678.8312583729,-2.4602230204
1518461746.7756021023,-1711.5471081416,-679.5865681200,-2.4610445035
1518461746.9755256176,-1712.4787511014,-680.3394703781,-2.4623118686
1518461747.1750798225,-1713.4099332235,-681.0911917234,-2.4629691752
1518461747.3750009537,-1714.3453223616,-681.8443456718,-2.4642552980
1518461747.5751669407,-1715.2840154197,-682.5982445369,-2.4656844366
1518461747.7757296562,-1716.2262935781,-683.3528188421,-2.4667077449
1518461747.9748048782,-1717.1626595289,-684.1012932292,-2.4684045891
1518461748.1755630970,-1718.1080293296,-684.8542064992,-2.4704175082
1518461748.3750796318,-1719.0498949857,-685.5998320757,-2.4732936753
1518461748.5757021904,-1719.9983218912,-686.3472557523,-2.4750441719
1518461748.7751047611,-1720.9428603783,-687.0896393922,-2.4760544197
1518461748.9757204056,-1721.8939240404,-687.8353670687,-2.4766254391
1518461749.1755025387,-1722.8410917972,-688.5776325806,-2.4770591774
1518461749.3756926060,-1723.7904752964,-689.3217065072,-2.4765703411
1518461749.5757129192,-1724.7387208519,-690.0653890614,-2.4764271573
1518461749.7750635147,-1725.6854017003,-690.8072844821,-2.4772509229
1518461749.9754843712,-1726.6392402317,-691.5535677791,-2.4772450653
1518461750.1750521660,-1727.5900043831,-692.2986241418,-2.4769542064
1518461750.3753905296,-1728.5452969714,-693.0479328504,-2.4765177744
1518461750.5750687122,-1729.4995780224,-693.7955645240,-2.4775100471
1518461750.7748997211,-1730.4572364992,-694.5446023167,-2.4778894408
1518461750.9749193192,-1731.4164745712,-695.2950148920,-2.4774848098
1518461751.1759974957,-1732.3807214731,-696.0482740419,-2.4798385571
1518461751.3759784698,-1733.3433478385,-696.7978094862,-2.4803677881
1518461751.5756483078,-1734.3070276798,-697.5495582540,-2.4776860771
1518461751.7753818035,-1735.2696180082,-698.3023333915,-2.4787813033
1518461751.9753360748,-1736.2371738121,-699.0579516379,-2.4784276483
1518461752.1753327847,-1737.2065240281,-699.8155368185,-2.4781865214
1518461752.3748722076,-1738.1752740606,-700.5729533532,-2.4780174485
1518461752.5755028725,-1739.1518364957,-701.3366633968,-2.4778617147
1518461752.7756624222,-1740.1287177664,-702.1007550386,-2.4780450971
1518461752.9757587910,-1741.1061150977,-702.8654825305,-2.4774346664
1518461753.1757197380,-1742.0831470579,-703.6292658516,-2.4782383066
1518461753.3756027222,-1743.0621417464,-704.3942174290,-2.4788937038
1518461753.5752947330,-1744.0408265284,-705.1573580908,-2.4800331849
1518461753.7752680779,-1745.0235832734,-705.9213228376,-2.4808936198
1518461753.9747183323,-1746.0082131810,-706.6850713743,-2.4825172217
1518461754.1752257347,-1747.0006666647,-707.4525451476,-2.4841166551
1518461754.3749043941,-1747.9931590963,-708.2185985740,-2.4844300064
1518461754.5756874084,-1748.9934713894,-708.9910134164,-2.4836053094
1518461754.7753634453,-1749.9893143972,-709.7621153362,-2.4808468683
1518461754.9752080441,-1750.9845572210,-710.5375112221,-2.4782764115
1518461755.1751866341,-1751.9794321963,-711.3163217146,-2.4771764377
1518461755.3754336834,-1752.9769879112,-712.0981199234,-2.4766457350
1518461755.5754632950,-1753.9731426907,-712.8798294971,-2.4761053697
1518461755.7747135162,-1754.9665620580,-713.6604117633,-2.4751067585
1518461755.9756269455,-1755.9685251170,-714.4487198514,-2.4747973363
1518461756.1755111217,-1756.9666819511,-715.2350446843,-2.4739801881
1518461756.3748230934,-1757.9620910315,-716.0202031336,-2.4730829567
1518461756.5756738186,-1758.9657550645,-716.8135809361,-2.4722803844
1518461756.7750248909,-1759.9632654300,-717.6030795095,-2.4719063290
1518461756.9757215977,-1760.9680955688,-718.3988165517,-2.4715960759
1518461757.1753597260,-1761.9683248138,-719.1909100499,-2.4721825992
1518461757.3756113052,-1762.9732300055,-719.9861573775,-2.4721413989
1518461757.5756094456,-1763.9782403733,-720.7807000863,-2.4729255347
1518461757.7753305435,-1764.9827515837,-721.5735444892,-2.4739429015
1518461757.9756991863,-1765.9902810635,-722.3683345308,-2.4736798457
1518461758.1749932766,-1766.9917515095,-723.1585799482,-2.4731949437
1518461758.3754200935,-1767.9970430552,-723.9523260865,-2.4734247085
1518461758.5756936073,-1768.9993883915,-724.7428118849,-2.4739077587
1518461758.7749226093,-1769.9958623009,-725.5275211903,-2.4747334548
1518461758.9749839306,-1770.9944600852,-726.3137760071,-2.4748076357
1518461759.1749551296,-1771.9908783862,-727.0981306823,-2.4749664949
1518461759.3746891022,-1772.9854183191,-727.8801417592,-2.4759077280
1518461759.5753481388,-1773.9834652341,-728.6633715718,-2.4766620776
1518461759.7755925655,-1774.9781847642,-729.4435192966,-2.4763224918
1518461759.9751386642,-1775.9678691267,-730.2196598091,-2.4771970277
1518461760.1754310131,-1776.9605563702,-730.9973035863,-2.4768565606
1518461760.3749597073,-1777.9482562913,-731.7707435161,-2.4769963710
1518461760.5756087303,-1778.9396464569,-732.5463052078,-2.4781331616
1518461760.7751524448,-1779.9241252364,-733.3161945866,-2.4772422847
1518461760.9753997326,-1780.9143548250,-734.0909641468,-2.4786707965
1518461761.1756260395,-1781.9043141896,-734.8629504617,-2.4802413823
1518461761.3749105930,-1782.8850286756,-735.6251254099,-2.4805904037
1518461761.5751805305,-1783.8724825353,-736.3915005978,-2.4823493478
1518461761.7756943703,-1784.8590818156,-737.1550516143,-2.4834421294
